avg_dollar_volume,behavior,capital,close_date,close_price,close_reason,entry_date,entry_price,entry_rule,exit_price,highest_price,hold_days,id,initial_stop_price,latest_price,liquidity_cap,market_value,outcome,realized_pnl,realized_pnl_pct,selected_version,shares,status,stop_cap_pct,stop_price,strategy_id,technical_initial_stop_price,ticker,timeframe,unrealized_pnl,unrealized_pnl_pct,v3_context_note,v3_quality_score,v3_reason
7348251205.78,v1_success_swing,16746.18,2026-01-23,266.4165,ضرب الوقف المتحرك/الفني,2026-01-22,253.73,v1_breakout,263.8792,266.96,5,V3-0201,231.2243,253.73,73482512.06,0.0,TRAILING_WIN,837.31,5.0,v3_adaptive_quality,66,CLOSED,,266.4165,AMD_swing_breakout_20,231.2243,AMD,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 253.73/220.71, ret20 18.04%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
7747501616.67,v1_success_swing,17138.88,2026-01-28,252.74,انتهاء مدة الاحتفاظ,2026-01-23,259.68,v1_breakout,270.0672,259.68,5,V3-0202,237.14,252.03,77475016.17,0.0,TIME,-458.04,-2.67,v3_adaptive_quality,66,CLOSED,,237.14,AMD_swing_breakout_20,237.14,AMD,swing,0.0,-2.95,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 259.68/222.95, ret20 20.84%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
8273013163.8,v1_success_swing,10070.35,2026-01-27,334.5955,ضرب الوقف المتحرك/الفني,2026-01-26,324.85,v1_rsi_recovery,341.0925,334.76,10,V3-0203,314.11,324.85,82730131.64,0.0,TRAILING_WIN,302.11,3.0,v3_adaptive_quality,31,CLOSED,,334.5955,AVGO_swing_rsi_7_30,314.11,AVGO,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 40.41, close/MA200 324.85/302.31",55.44,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
8480373594.05,v1_success_swing,16867.23,2026-01-30,337.3446,ضرب الوقف المتحرك/الفني,2026-01-29,330.73,v1_rsi_recovery,347.2665,338.2,10,V3-0204,314.11,330.73,84803735.94,0.0,TRAILING_WIN,337.34,2.0,v3_adaptive_quality,51,CLOSED,,337.3446,AVGO_swing_rsi_7_30,314.11,AVGO,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 49.09, close/MA200 330.73/304.60",55.44,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
8785996308.6,v1_success_monthly,17250.8,2026-02-05,323.4525,ضرب الوقف المتحرك/الفني,2026-02-04,308.05,v1_rsi_recovery,338.855,326.53,21,V3-0205,295.3,308.05,87859963.09,0.0,TRAILING_WIN,862.54,5.0,v3_adaptive_quality,56,CLOSED,,323.4525,AVGO_monthly_rsi_14_30,295.3,AVGO,monthly,0.0,-0.0,"SPY:داعم / QQQ:ضغط / SOXX:داعم; RSI: rsi14 30.82, close/MA200 308.05/307.54",57.31,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
9246325325.25,v1_success_swing,17311.84,2026-02-09,349.566,ضرب الوقف المتحرك/الفني,2026-02-06,332.92,v1_rsi_recovery,349.566,352.34,10,V3-0206,300.8172,332.92,92463253.25,0.0,TRAILING_WIN,865.59,5.0,v3_adaptive_quality,52,CLOSED,,349.566,AVGO_swing_rsi_7_30,300.8172,AVGO,swing,0.0,0.0,"SPY:داعم / QQQ:ضغط / SOXX:داعم; RSI: rsi14 40.22, close/MA200 332.92/309.08",55.44,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
3134923355.43,v1_success_swing,10626.46,2026-02-11,240.2504,ضرب الوقف المتحرك/الفني,2026-02-06,231.01,v1_rsi_recovery,240.2504,240.34,5,V3-0207,204.57,226.61,31349233.55,0.0,TRAILING_WIN,425.06,4.0,v3_adaptive_quality,46,CLOSED,,240.2504,LRCX_swing_rsi_7_40,204.57,LRCX,swing,0.0,-1.9,"SPY:داعم / QQQ:ضغط / SOXX:داعم; RSI: rsi14 53.50, close/MA200 231.01/130.73",57.53,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
6958255802.1,v1_success_swing,18081.96,2026-04-09,236.4564,ضرب الوقف المتحرك/الفني,2026-04-08,231.82,v1_breakout,241.0928,237.1,5,V3-0208,209.84,231.82,69582558.02,0.0,TRAILING_WIN,361.64,2.0,v3_adaptive_quality,78,CLOSED,,236.4564,AMD_swing_breakout_20,209.84,AMD,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 231.82/206.49, ret20 14.07%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
2138115432.08,v1_success_monthly,9156.0,2026-04-09,121.317,ضرب الوقف المتحرك/الفني,2026-04-08,114.45,v1_breakout,125.895,121.97,21,V3-0209,96.1479,114.45,21381154.32,0.0,TRAILING_WIN,549.36,6.0,v3_adaptive_quality,80,CLOSED,,121.317,MRVL_monthly_breakout_100,96.1479,MRVL,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 114.45/96.05, ret20 22.67%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
7042876046.96,v1_success_swing,18457.92,2026-04-10,248.472,ضرب الوقف المتحرك/الفني,2026-04-09,236.64,v1_breakout,246.1056,249.58,5,V3-0210,215.64,236.64,70428760.47,0.0,TRAILING_WIN,922.9,5.0,v3_adaptive_quality,78,CLOSED,,248.472,AMD_swing_breakout_20,215.64,AMD,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 236.64/208.08, ret20 15.53%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
2250898199.18,v1_success_monthly,9354.54,2026-04-10,129.5244,ضرب الوقف المتحرك/الفني,2026-04-09,119.93,v1_breakout,131.923,129.84,21,V3-0211,101.0043,119.93,22508981.99,0.0,TRAILING_WIN,748.36,8.0,v3_adaptive_quality,78,CLOSED,,129.5244,MRVL_monthly_breakout_100,101.0043,MRVL,monthly,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 119.93/97.52, ret20 32.61%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
7204189900.88,v1_success_swing,19113.12,2026-04-14,254.8416,ضرب الوقف المتحرك/الفني,2026-04-10,245.04,v1_breakout,254.8416,255.46,5,V3-0212,223.34,246.83,72041899.01,0.0,TRAILING_WIN,764.52,4.0,v3_adaptive_quality,78,CLOSED,,254.8416,AMD_swing_breakout_20,223.34,AMD,swing,0.0,0.73,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 245.04/210.44, ret20 23.92%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
2441622831.13,v1_success_monthly,9765.24,2026-04-13,132.3447,ضرب الوقف المتحرك/الفني,2026-04-10,128.49,v1_breakout,141.339,133.2,21,V3-0213,108.2593,128.49,24416228.31,0.0,TRAILING_WIN,292.96,3.0,v3_adaptive_quality,76,CLOSED,,132.3447,MRVL_monthly_breakout_100,108.2593,MRVL,monthly,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 128.49/99.56, ret20 46.56%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
2584898707.67,v1_success_monthly,9847.5,2026-04-14,136.552,ضرب الوقف المتحرك/الفني,2026-04-13,131.3,v1_breakout,144.43,136.9,21,V3-0214,110.8464,131.3,25848987.08,0.0,TRAILING_WIN,393.9,4.0,v3_adaptive_quality,75,CLOSED,,136.552,MRVL_monthly_breakout_100,110.8464,MRVL,monthly,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 131.30/101.74, ret20 49.44%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
7249356838.51,v1_success_swing,19640.39,2026-04-15,257.6207,ضرب الوقف المتحرك/الفني,2026-04-14,255.07,v1_breakout,265.2728,258.18,5,V3-0215,233.23,255.07,72493568.39,0.0,TRAILING_WIN,196.4,1.0,v3_adaptive_quality,77,CLOSED,,257.6207,AMD_swing_breakout_20,233.23,AMD,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 255.07/216.04, ret20 29.75%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
2737043878.85,v1_success_monthly,10037.25,2026-04-15,137.8449,ضرب الوقف المتحرك/الفني,2026-04-14,133.83,v1_breakout,147.213,138.19,21,V3-0216,113.0121,133.83,27370438.79,0.0,TRAILING_WIN,301.12,3.0,v3_adaptive_quality,75,CLOSED,,137.8449,MRVL_monthly_breakout_100,113.0121,MRVL,monthly,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 133.83/103.85, ret20 46.13%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
29622566122.7,v1_success_monthly,19887.0,2026-04-17,200.8587,ضرب الوقف المتحرك/الفني,2026-04-15,198.87,v1_breakout,218.757,201.7,21,V3-0217,182.8886,198.35,296225661.23,0.0,TRAILING_WIN,198.87,1.0,v3_adaptive_quality,100,CLOSED,,200.8587,NVDA_monthly_breakout_100,182.8886,NVDA,monthly,0.0,-0.26,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 198.87/179.38, ret20 9.31%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
7344478941.11,v1_success_swing,11873.52,2026-04-16,278.7696,ضرب الوقف المتحرك/الفني,2026-04-15,258.12,v1_breakout,268.4448,279.34,5,V3-0218,237.6557,258.12,73444789.41,0.0,TRAILING_WIN,949.88,8.0,v3_adaptive_quality,46,CLOSED,,278.7696,AMD_swing_breakout_20,237.6557,AMD,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 258.12/219.13, ret20 31.49%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
7961828509.29,v1_success_swing,12243.44,2026-04-17,281.0426,ضرب الوقف المتحرك/الفني,2026-04-16,278.26,v1_breakout,289.3904,281.05,5,V3-0219,257.2743,278.26,79618285.09,0.0,TRAILING_WIN,122.43,1.0,v3_adaptive_quality,44,CLOSED,,281.0426,AMD_swing_breakout_20,257.2743,AMD,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 278.26/223.07, ret20 39.51%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
29628662028.92,v1_success_monthly,20369.68,2026-04-23,203.6968,ضرب الوقف المتحرك/الفني,2026-04-17,201.68,v1_breakout,221.848,203.83,21,V3-0220,186.6371,202.5,296286620.29,0.0,TRAILING_WIN,203.7,1.0,v3_adaptive_quality,101,CLOSED,,203.6968,NVDA_monthly_breakout_100,186.6371,NVDA,monthly,0.0,0.41,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 201.68/181.44, ret20 12.95%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
3034534655.16,v1_success_monthly,10337.06,2026-04-20,149.4683,ضرب الوقف المتحرك/الفني,2026-04-17,139.69,v1_breakout,153.659,149.58,21,V3-0221,118.1843,139.69,30345346.55,0.0,TRAILING_WIN,723.59,7.0,v3_adaptive_quality,74,CLOSED,,149.4683,MRVL_monthly_breakout_100,118.1843,MRVL,monthly,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 139.69/110.83, ret20 56.03%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
3214482462.03,v1_success_monthly,10644.48,2026-04-21,153.7536,ضرب الوقف المتحرك/الفني,2026-04-20,147.84,v1_breakout,162.624,154.95,21,V3-0222,126.3343,147.84,32144824.62,0.0,TRAILING_WIN,425.78,4.0,v3_adaptive_quality,72,CLOSED,,153.7536,MRVL_monthly_breakout_100,126.3343,MRVL,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 147.84/113.83, ret20 68.17%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
3392147064.0,v1_success_monthly,10743.01,2026-04-22,157.3624,ضرب الوقف المتحرك/الفني,2026-04-21,151.31,v1_breakout,166.441,158.69,21,V3-0223,130.7986,151.31,33921470.64,0.0,TRAILING_WIN,429.72,4.0,v3_adaptive_quality,71,CLOSED,,157.3624,MRVL_monthly_breakout_100,130.7986,MRVL,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 151.31/116.89, ret20 67.82%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
8924650567.86,v1_success_swing,12745.32,2026-04-23,309.5292,ضرب الوقف المتحرك/الفني,2026-04-22,303.46,v1_breakout,315.5984,310.22,5,V3-0224,280.5414,303.46,89246505.68,0.0,TRAILING_WIN,254.91,2.0,v3_adaptive_quality,42,CLOSED,,309.5292,AMD_swing_breakout_20,280.5414,AMD,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 303.46/239.40, ret20 47.76%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
3570740176.05,v1_success_monthly,6607.44,2026-04-23,166.7592,ضرب الوقف المتحرك/الفني,2026-04-22,157.32,v1_breakout,173.052,167.86,21,V3-0225,137.0636,157.32,35707401.76,0.0,TRAILING_WIN,396.45,6.0,v3_adaptive_quality,42,CLOSED,,166.7592,MRVL_monthly_breakout_100,137.0636,MRVL,monthly,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 157.32/120.14, ret20 70.33%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
9086747379.87,v1_success_swing,21373.1,2026-04-24,351.1295,ضرب الوقف المتحرك/الفني,2026-04-23,305.33,v1_breakout,317.5432,352.99,5,V3-0226,283.3686,305.33,90867473.8,0.0,TRAILING_WIN,3205.97,15.0,v3_adaptive_quality,70,CLOSED,,351.1295,AMD_swing_breakout_20,283.3686,AMD,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 305.33/243.65, ret20 38.62%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
3765455319.58,v1_success_monthly,10926.96,2026-04-24,170.5268,ضرب الوقف المتحرك/الفني,2026-04-23,165.56,v1_breakout,182.116,170.84,21,V3-0227,144.3586,165.56,37654553.2,0.0,TRAILING_WIN,327.81,3.0,v3_adaptive_quality,66,CLOSED,,170.5268,MRVL_monthly_breakout_100,144.3586,MRVL,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 165.56/123.49, ret20 68.17%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
28335898820.84,v1_success_monthly,22701.43,2026-04-27,216.6008,ضرب الوقف المتحرك/الفني,2026-04-24,208.27,v1_breakout,229.097,216.83,21,V3-0228,192.4236,208.27,283358988.21,0.0,TRAILING_WIN,908.06,4.0,v3_adaptive_quality,109,CLOSED,,216.6008,NVDA_monthly_breakout_100,192.4236,NVDA,monthly,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 208.27/188.38, ret20 21.62%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
10004695930.24,v1_success_swing,13564.59,2026-04-28,320.2986,ضرب الوقف المتحرك/الفني,2026-04-24,347.81,v1_breakout,361.7224,349.21,5,V3-0229,320.2986,334.63,100046959.3,0.0,TRAILING_WIN,-1072.94,-7.91,v3_adaptive_quality,39,CLOSED,,320.2986,AMD_swing_breakout_20,320.2986,AMD,swing,0.0,-3.79,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 347.81/250.85, ret20 70.69%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
28719591887.63,v1_success_monthly,17762.02,2026-04-30,199.7179,ضرب الوقف المتحرك/الفني,2026-04-27,216.61,v1_breakout,238.271,216.61,21,V3-0230,199.7179,209.25,287195918.88,0.0,LOSS,-1385.15,-7.8,v3_adaptive_quality,82,CLOSED,,199.7179,NVDA_monthly_breakout_100,199.7179,NVDA,monthly,0.0,-3.4,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 216.61/190.84, ret20 29.30%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
11488967539.46,v1_success_swing,21978.38,2026-05-01,361.5798,ضرب الوقف المتحرك/الفني,2026-04-30,354.49,v1_breakout,368.6696,362.79,5,V3-0231,319.7814,354.49,114889675.39,0.0,TRAILING_WIN,439.57,2.0,v3_adaptive_quality,62,CLOSED,,361.5798,AMD_swing_breakout_20,319.7814,AMD,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 354.49/277.74, ret20 68.64%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
2312438002.41,v1_success_swing,13408.72,2026-05-01,260.4386,ضرب الوقف المتحرك/الفني,2026-04-30,257.86,v1_rsi_recovery,268.1744,260.44,5,V3-0232,241.6,257.86,23124380.02,0.0,TRAILING_WIN,134.09,1.0,v3_adaptive_quality,52,CLOSED,,260.4386,LRCX_swing_rsi_7_40,241.6,LRCX,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 46.69, close/MA200 257.86/173.46",57.53,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
11688628130.01,v1_success_swing,22353.48,2026-05-06,429.0426,ضرب الوقف المتحرك/الفني,2026-05-01,360.54,v1_breakout,374.9616,430.6,5,V3-0233,324.6543,355.26,116886281.3,0.0,TRAILING_WIN,4247.16,19.0,v3_adaptive_quality,62,CLOSED,,429.0426,AMD_swing_breakout_20,324.6543,AMD,swing,0.0,-1.46,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 360.54/284.89, ret20 65.77%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
14351642128.56,v1_success_swing,24019.23,2026-05-08,455.1012,ضرب الوقف المتحرك/الفني,2026-05-06,421.39,v1_breakout,438.2456,456.29,5,V3-0234,374.1886,408.46,143516421.29,0.0,TRAILING_WIN,1921.54,8.0,v3_adaptive_quality,57,CLOSED,,455.1012,AMD_swing_breakout_20,374.1886,AMD,swing,0.0,-3.07,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 421.39/307.13, ret20 81.77%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
24697159985.83,v1_success_swing,24844.3,2026-05-11,445.484,ضرب الوقف المتحرك/الفني,2026-05-08,428.35,v1_breakout,449.7675,449.16,10,V3-0235,400.7514,428.35,246971599.86,0.0,TRAILING_WIN,993.77,4.0,v3_adaptive_quality,58,CLOSED,,445.484,TSLA_swing_breakout_55,400.7514,TSLA,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 428.35/386.76, ret20 22.75%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
15823584099.81,v1_success_swing,14566.08,2026-05-11,468.8457,ضرب الوقف المتحرك/الفني,2026-05-08,455.19,v1_breakout,473.3976,469.22,5,V3-0236,401.4257,455.19,158235841.0,0.0,TRAILING_WIN,436.98,3.0,v3_adaptive_quality,32,CLOSED,,468.8457,AMD_swing_breakout_20,401.4257,AMD,swing,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 455.19/326.23, ret20 85.76%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
31204003942.67,v1_success_monthly,25455.04,2026-05-12,221.6344,ضرب الوقف المتحرك/الفني,2026-05-11,219.44,v1_breakout,241.384,223.75,21,V3-0237,196.355,219.44,312040039.43,0.0,TRAILING_WIN,254.55,1.0,v3_adaptive_quality,116,CLOSED,,221.6344,NVDA_monthly_breakout_100,196.355,NVDA,monthly,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 219.44/204.69, ret20 15.92%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
25496234207.33,v1_success_swing,15130.0,2026-05-13,449.45,ضرب الوقف المتحرك/الفني,2026-05-11,445.0,v1_breakout,467.25,453.4,10,V3-0238,414.0257,433.45,254962342.07,0.0,TRAILING_WIN,151.3,1.0,v3_adaptive_quality,34,CLOSED,,449.45,TSLA_swing_breakout_55,414.0257,TSLA,swing,0.0,-2.6,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 445.00/391.39, ret20 26.27%",80.32,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
16599598566.01,v1_success_swing,9175.8,2026-05-18,420.99,انتهاء مدة الاحتفاظ,2026-05-11,458.79,v1_breakout,477.1416,459.5,5,V3-0239,404.0129,424.1,165995985.66,0.0,TIME,-756.0,-8.24,v3_adaptive_quality,20,CLOSED,,404.0129,AMD_swing_breakout_20,404.0129,AMD,swing,0.0,-7.56,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 458.79/336.82, ret20 85.87%",72.6,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1746815291.39,v1_success_monthly,13398.76,2026-05-13,146.8162,ضرب الوقف المتحرك/الفني,2026-05-12,142.54,v1_rsi_recovery,156.794,147.31,21,V3-0240,135.13,142.54,17468152.91,0.0,TRAILING_WIN,401.96,3.0,v3_adaptive_quality,94,CLOSED,,146.8162,ANET_monthly_rsi_21_45,135.13,ANET,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 25.22, close/MA200 142.54/138.90",54.41,خفض محدود لجودة أقل من المطلوب
31231622788.87,v1_success_monthly,22131.34,2026-05-14,234.8632,ضرب الوقف المتحرك/الفني,2026-05-13,225.83,v1_breakout,248.413,236.54,21,V3-0241,201.5064,225.83,312316227.89,0.0,TRAILING_WIN,885.25,4.0,v3_adaptive_quality,98,CLOSED,,234.8632,NVDA_monthly_breakout_100,201.5064,NVDA,monthly,0.0,0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 225.83/207.25, ret20 13.56%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
4124644820.44,v1_success_monthly,11210.85,2026-05-14,190.4065,ضرب الوقف المتحرك/الفني,2026-05-13,177.95,v1_breakout,195.745,192.15,21,V3-0242,145.7171,177.95,41246448.2,0.0,TRAILING_WIN,784.76,7.0,v3_adaptive_quality,63,CLOSED,,190.4065,MRVL_monthly_breakout_100,145.7171,MRVL,monthly,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 177.95/160.27, ret20 32.21%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
32033437904.18,v1_success_monthly,22631.04,,,,2026-05-14,235.74,v1_breakout,259.314,235.74,21,V3-0243,211.545,220.61,320334379.04,21178.56,OPEN,0.0,0.0,v3_adaptive_quality,96,OPEN,,211.545,NVDA_monthly_breakout_100,211.545,NVDA,monthly,-1452.48,-6.42,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 235.74/209.12, ret20 18.85%",76.81,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
1859658658.2,v1_success_monthly,11676.99,,,,2026-05-14,147.81,v1_rsi_recovery,162.591,147.81,21,V3-0244,135.13,141.58,18596586.58,11184.82,OPEN,0.0,0.0,v3_adaptive_quality,79,OPEN,,135.13,ANET_monthly_rsi_21_45,135.13,ANET,monthly,-492.17,-4.21,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 29.34, close/MA200 147.81/139.16",54.41,خفض محدود لجودة أقل من المطلوب
4283901821.71,v1_success_monthly,7668.36,,,,2026-05-14,182.58,v1_breakout,200.838,182.71,21,V3-0245,149.8136,176.27,42839018.22,7403.34,OPEN,0.0,0.0,v3_adaptive_quality,42,OPEN,,149.8136,MRVL_monthly_breakout_100,149.8136,MRVL,monthly,-265.02,-3.46,"SPY:داعم / QQQ:داعم / SOXX:داعم; اختراق: close/MA20 182.58/162.74, ret20 36.90%",56.51,خفض محدود بسبب خسارة عميقة؛ خفض محدود بسبب تركيز زمني
1879267288.05,v1_success_swing,9352.86,,,,2026-05-18,141.71,v1_rsi_recovery,148.7955,142.5,10,V3-0246,135.13,141.58,18792672.88,9344.28,OPEN,0.0,0.0,v3_adaptive_quality,66,OPEN,,135.13,ANET_swing_rsi_14_30,135.13,ANET,swing,-8.58,-0.09,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 31.84, close/MA200 141.71/139.35",93.78,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
2650304241.1,v1_success_swing,5559.2,2026-05-19,266.64,ضرب الوقف المتحرك/الفني,2026-05-18,277.96,v1_rsi_recovery,289.0784,278.73,5,V3-0247,266.64,277.96,26503042.41,0.0,TRAILING_WIN,-226.4,-4.07,v3_adaptive_quality,20,CLOSED,,266.64,LRCX_swing_rsi_7_40,266.64,LRCX,swing,0.0,-0.0,"SPY:داعم / QQQ:داعم / SOXX:داعم; RSI: rsi14 62.01, close/MA200 277.96/184.60",57.53,إبقاء الحجم مع تعديل الهدف/المدة عند الحاجة
