avg_dollar_volume,behavior,capital,close_date,close_price,close_reason,close_time_et,entry_date,entry_price,entry_rule,exit_price,held_sessions,highest_price,hold_days,id,initial_stop_price,latest_price,liquidity_cap,market_value,outcome,realized_pnl,realized_pnl_pct,selected_version,shares,status,stop_cap_pct,stop_price,strategy_id,strategy_source,technical_initial_stop_price,ticker,timeframe,unrealized_pnl,unrealized_pnl_pct,v3_quality_score,v3_reason
3782675219.35,v1_success_swing,186586.2,2025-05-23,108.471,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-05-14,117.72,v1_breakout,123.606,7,118.24,10,V31-0593,108.471,110.71,37826752.19,0.0,LOSS,-14659.67,-7.86,v31_from_v2:v2_from_v1_success,1585,CLOSED,,108.471,AMD_swing_breakout_20,V2,108.471,AMD,swing,0.0,-5.95,,
29843791621.99,raw_breakout_swing,111952.96,2025-05-19,351.1568,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-05-14,347.68,raw_breakout,361.5872,3,351.62,10,V31-0594,313.973,349.98,298437916.22,0.0,TRAILING_WIN,1119.53,1.0,v31_from_v3:v3_raw_rebuild,322,CLOSED,,351.1568,TSLA_swing_raw_breakout_55_4_10_40_none,V3,313.973,TSLA,swing,0.0,0.66,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
29843791621.99,raw_breakout_monthly,67102.24,2025-05-19,351.1568,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-05-14,347.68,raw_breakout,368.5408,3,351.62,10,V31-0595,297.1196,349.98,298437916.22,0.0,TRAILING_WIN,671.02,1.0,v31_from_v3:v3_raw_rebuild,193,CLOSED,,351.1568,TSLA_monthly_raw_breakout_55_6_10_40_none,V3,297.1196,TSLA,monthly,0.0,0.66,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
31595639866.62,raw_breakout_swing,181445.01,2025-05-29,364.7044,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-05-27,362.89,raw_breakout,377.4056,2,365.0,10,V31-0596,331.3151,356.9,315956398.67,0.0,TRAILING_WIN,907.19,0.5,v31_from_v3:v3_raw_rebuild,500,CLOSED,,364.7044,TSLA_swing_raw_breakout_55_4_10_40_none,V3,331.3151,TSLA,swing,0.0,-1.65,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
31595639866.62,raw_breakout_monthly,108867.0,2025-05-29,364.7044,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-05-27,362.89,raw_breakout,384.6634,2,365.0,10,V31-0597,315.5276,356.9,315956398.67,0.0,TRAILING_WIN,544.32,0.5,v31_from_v3:v3_raw_rebuild,300,CLOSED,,364.7044,TSLA_monthly_raw_breakout_55_6_10_40_none,V3,315.5276,TSLA,monthly,0.0,-1.65,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
1180929741.3,raw_breakout_swing,182084.39,2025-06-09,71.084,تحقق الهدف - تنفيذ خمس دقائق,10:15:00,2025-06-06,68.35,raw_breakout,71.084,1,68.35,8,V31-0598,61.5281,68.35,11809297.41,0.0,WIN,7283.39,4.0,v31_from_v3:v3_raw_rebuild,2664,CLOSED,,61.5281,MRVL_swing_raw_breakout_20_4_8_40_none,V3,61.5281,MRVL,swing,0.0,-0.0,115.34,نقاط الجودة 115.34؛ فوز 100.00%؛ متوسط 3.58%؛ أسوأ 1.00%
4109269616.64,v1_success_swing,184983.24,2025-06-12,123.8562,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-06-10,123.24,v1_breakout,129.402,2,124.465,10,V31-0599,115.4737,121.14,41092696.17,0.0,TRAILING_WIN,924.92,0.5,v31_from_v2:v2_from_v1_success,1501,CLOSED,,123.8562,AMD_swing_breakout_20,V2,115.4737,AMD,swing,0.0,-1.7,,
4132553133.32,v1_success_swing,185287.74,2025-06-18,130.1817,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-06-16,126.39,v1_breakout,132.7095,2,130.7,10,V31-0600,117.3738,127.1,41325531.33,0.0,TRAILING_WIN,5558.63,3.0,v31_from_v2:v2_from_v1_success,1466,CLOSED,,130.1817,AMD_swing_breakout_20,V2,117.3738,AMD,swing,0.0,0.56,,
691010329.1,v1_success_monthly,111255.3,2025-06-27,101.7463,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-06-16,95.09,v1_rsi_recovery,104.599,8,102.12,21,V31-0601,85.2097,101.59,6910103.29,0.0,TRAILING_WIN,7787.87,7.0,v31_from_v2:v2_from_v1_success,1170,CLOSED,,101.7463,ANET_monthly_rsi_21_45,V2,85.2097,ANET,monthly,0.0,6.84,,
1357062863.43,raw_breakout_swing,143079.54,2025-06-23,77.1985,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-06-18,74.95,raw_breakout,77.948,2,77.32,8,V31-0602,67.6569,73.51,13570628.63,0.0,TRAILING_WIN,4292.4,3.0,v31_from_v3:v3_raw_rebuild,1909,CLOSED,,77.1985,MRVL_swing_raw_breakout_20_4_8_40_none,V3,67.6569,MRVL,swing,0.0,-1.92,115.34,نقاط الجودة 115.34؛ فوز 100.00%؛ متوسط 3.58%؛ أسوأ 1.00%
24854479220.18,v1_success_monthly,144794.09,2025-06-27,156.0345,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-06-24,147.9,v1_breakout,162.69,3,156.715,21,V31-0603,138.0578,155.02,248544792.2,0.0,TRAILING_WIN,7963.69,5.5,v31_from_v2:v2_from_v1_success,979,CLOSED,,156.0345,NVDA_monthly_breakout_100,V2,138.0578,NVDA,monthly,0.0,4.81,,
5446668085.53,v1_success_swing,86795.6,2025-06-26,143.9672,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-06-24,138.43,v1_breakout,145.3515,2,144.18,10,V31-0604,127.8759,143.4,54466680.86,0.0,TRAILING_WIN,3471.83,4.0,v31_from_v2:v2_from_v1_success,627,CLOSED,,143.9672,AMD_swing_breakout_20,V2,127.8759,AMD,swing,0.0,3.59,,
1558448173.04,raw_breakout_swing,88286.88,2025-07-07,72.4062,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,10:55:00,2025-06-26,79.97,raw_breakout,83.1688,6,79.97,8,V31-0605,72.4062,75.05,15584481.73,0.0,LOSS,-8350.44,-9.46,v31_from_v3:v3_raw_rebuild,1104,CLOSED,,72.4062,MRVL_swing_raw_breakout_20_4_8_40_none,V3,72.4062,MRVL,swing,0.0,-6.15,115.34,نقاط الجودة 115.34؛ فوز 100.00%؛ متوسط 3.58%؛ أسوأ 1.00%
24664556464.73,v1_success_monthly,161693.75,2025-07-01,158.5387,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-06-27,157.75,v1_breakout,173.525,2,158.66,21,V31-0606,147.5639,157.99,246645564.65,0.0,TRAILING_WIN,808.42,0.5,v31_from_v2:v2_from_v1_success,1025,CLOSED,,158.5387,NVDA_monthly_breakout_100,V2,147.5639,NVDA,monthly,0.0,0.15,,
24190235085.28,v1_success_monthly,162035.06,2025-07-10,163.9451,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-07-03,159.17,v1_breakout,175.087,4,164.42,21,V31-0607,147.8578,162.88,241902350.85,0.0,TRAILING_WIN,4861.05,3.0,v31_from_v2:v2_from_v1_success,1018,CLOSED,,163.9451,NVDA_monthly_breakout_100,V2,147.8578,NVDA,monthly,0.0,2.33,,
24542222834.45,v1_success_monthly,195924.96,2025-07-16,172.3414,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-07-11,164.92,v1_breakout,181.412,3,172.4,21,V31-0608,153.6564,170.7,245422228.34,0.0,TRAILING_WIN,8816.62,4.5,v31_from_v2:v2_from_v1_success,1188,CLOSED,,172.3414,NVDA_monthly_breakout_100,V2,153.6564,NVDA,monthly,0.0,3.5,,
7561026564.12,v1_success_swing,117485.55,2025-07-17,160.2783,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-07-15,155.61,v1_breakout,163.3905,2,160.36,10,V31-0609,144.9656,160.08,75610265.64,0.0,TRAILING_WIN,3524.57,3.0,v31_from_v2:v2_from_v1_success,755,CLOSED,,160.2783,AMD_swing_breakout_20,V2,144.9656,AMD,swing,0.0,2.87,,
25590985502.95,v1_success_monthly,200853.0,2025-07-21,173.865,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-07-17,173.0,v1_breakout,190.3,2,174.24,21,V31-0610,161.2543,172.41,255909855.03,0.0,TRAILING_WIN,1004.27,0.5,v31_from_v2:v2_from_v1_success,1161,CLOSED,,173.865,NVDA_monthly_breakout_100,V2,161.2543,NVDA,monthly,0.0,-0.34,,
7250524413.41,v1_success_swing,120467.91,2025-07-22,149.457,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:50:00,2025-07-17,160.41,v1_breakout,168.4305,3,160.83,10,V31-0611,149.457,157.0,72505244.13,0.0,LOSS,-8225.7,-6.83,v31_from_v2:v2_from_v1_success,751,CLOSED,,149.457,AMD_swing_breakout_20,V2,149.457,AMD,swing,0.0,-2.13,,
6765502871.08,v1_success_swing,197948.51,2025-07-28,170.226,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2025-07-24,162.12,v1_breakout,170.226,2,167.175,10,V31-0612,150.7489,166.47,67655028.71,0.0,WIN,9897.44,5.0,v31_from_v2:v2_from_v1_success,1221,CLOSED,,166.9836,AMD_swing_breakout_20,V2,150.7489,AMD,swing,0.0,2.68,,
717346223.66,raw_trend_resume_swing,118802.7,2025-07-29,99.2467,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-07-24,97.78,raw_trend_resume,101.6912,3,99.53,13,V31-0613,96.19,98.62,7173462.24,0.0,TRAILING_WIN,1782.04,1.5,v31_from_v3:v3_raw_rebuild,1215,CLOSED,,99.2467,LRCX_swing_raw_trend_8_1.5_4_13_soft_market,V3,96.19,LRCX,swing,0.0,0.86,98.45,نقاط الجودة 98.45؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
23933663220.23,v1_success_monthly,154302.75,2025-07-30,178.5175,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-07-28,176.75,v1_breakout,194.425,2,179.38,21,V31-0614,165.1261,175.51,239336632.2,0.0,TRAILING_WIN,1543.03,1.0,v31_from_v2:v2_from_v1_success,873,CLOSED,,178.5175,NVDA_monthly_breakout_100,V2,165.1261,NVDA,monthly,0.0,-0.7,,
6945214683.5,v1_success_swing,92560.78,2025-07-30,181.4747,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-07-28,173.66,v1_breakout,182.343,2,182.31,10,V31-0615,161.6453,177.44,69452146.84,0.0,TRAILING_WIN,4165.24,4.5,v31_from_v2:v2_from_v1_success,533,CLOSED,,181.4747,AMD_swing_breakout_20,V2,161.6453,AMD,swing,0.0,2.18,,
736680143.88,raw_trend_resume_swing,204918.11,2025-07-31,96.32,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-07-30,99.09,raw_trend_resume,103.0536,1,99.09,13,V31-0616,96.32,99.09,7366801.44,0.0,LOSS,-5728.35,-2.8,v31_from_v3:v3_raw_rebuild,2068,CLOSED,,96.32,LRCX_swing_raw_trend_8_1.5_4_13_soft_market,V3,96.32,LRCX,swing,0.0,-0.0,98.45,نقاط الجودة 98.45؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
1136971935.45,raw_breakout_swing,122936.96,2025-08-01,82.9661,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-07-30,81.74,raw_breakout,85.0096,2,83.25,8,V31-0617,75.8169,80.37,11369719.35,0.0,TRAILING_WIN,1844.05,1.5,v31_from_v3:v3_raw_rebuild,1504,CLOSED,,82.9661,MRVL_swing_raw_breakout_20_4_8_40_none,V3,75.8169,MRVL,swing,0.0,-1.68,115.34,نقاط الجودة 115.34؛ فوز 100.00%؛ متوسط 3.58%؛ أسوأ 1.00%
842713422.19,raw_trend_resume_swing,203340.7,2025-08-05,98.7792,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-08-01,96.37,raw_trend_resume,100.2248,2,98.81,13,V31-0618,90.73,98.41,8427134.22,0.0,TRAILING_WIN,5083.41,2.5,v31_from_v3:v3_raw_rebuild,2110,CLOSED,,98.7792,LRCX_swing_raw_trend_8_1.5_4_13_soft_market,V3,90.73,LRCX,swing,0.0,2.12,98.45,نقاط الجودة 98.45؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
10995821445.32,v1_success_swing,205443.88,2025-08-15,185.3421,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-08-13,184.42,v1_breakout,193.641,2,185.44,10,V31-0619,167.2607,180.95,109958214.45,0.0,TRAILING_WIN,1027.22,0.5,v31_from_v2:v2_from_v1_success,1114,CLOSED,,185.3421,AMD_swing_breakout_20,V2,167.2607,AMD,swing,0.0,-1.88,,
1799723398.43,raw_rsi_recovery_swing,123094.56,2025-08-15,177.7443,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-08-13,176.86,raw_rsi_recovery,183.9344,2,177.84,5,V31-0620,165.21,173.55,17997233.98,0.0,TRAILING_WIN,615.47,0.5,v31_from_v3:v3_raw_rebuild,696,CLOSED,,177.7443,PANW_swing_raw_rsi_10_30_4_5_none,V3,165.21,PANW,swing,0.0,-1.87,97.5,نقاط الجودة 97.50؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
1799723398.43,raw_rsi_recovery_monthly,73927.48,2025-08-15,177.7443,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-08-13,176.86,raw_rsi_recovery,187.4716,2,177.84,10,V31-0621,165.21,173.55,17997233.98,0.0,TRAILING_WIN,369.64,0.5,v31_from_v3:v3_raw_rebuild,418,CLOSED,,177.7443,PANW_monthly_raw_rsi_10_30_6_10_none,V3,165.21,PANW,monthly,0.0,-1.87,97.5,نقاط الجودة 97.50؛ فوز 100.00%؛ متوسط 3.00%؛ أسوأ 1.00%
958940825.29,raw_pullback_monthly,206178.15,2025-08-21,100.8316,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-08-19,100.33,raw_pullback_reversal,106.3498,2,101.015,25,V31-0622,90.73,99.15,9589408.25,0.0,TRAILING_WIN,1030.79,0.5,v31_from_v3:v3_raw_rebuild,2055,CLOSED,,100.8316,LRCX_monthly_raw_pullback_3_5_6_25_none,V3,90.73,LRCX,monthly,0.0,-1.18,104.66,نقاط الجودة 104.66؛ فوز 100.00%؛ متوسط 3.45%؛ أسوأ 1.00%
1217491037.31,raw_pullback_swing,206627.94,2025-08-29,143.5311,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-08-22,142.11,raw_pullback_reversal,147.7944,5,144.2,10,V31-0623,134.75,141.54,12174910.37,0.0,TRAILING_WIN,2066.28,1.0,v31_from_v3:v3_raw_rebuild,1454,CLOSED,,143.5311,SHOP_swing_raw_pullback_8_7_4_10_none,V3,134.75,SHOP,swing,0.0,-0.4,95.21,نقاط الجودة 95.21؛ فوز 100.00%؛ متوسط 2.43%؛ أسوأ 1.00%
1217491037.31,raw_pullback_monthly,123919.92,2025-08-29,143.5311,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-08-22,142.11,raw_pullback_reversal,150.6366,5,144.2,21,V31-0624,121.904,141.54,12174910.37,0.0,TRAILING_WIN,1239.2,1.0,v31_from_v3:v3_raw_rebuild,872,CLOSED,,143.5311,SHOP_monthly_raw_pullback_8_7_6_21_none,V3,121.904,SHOP,monthly,0.0,-0.4,96.16,نقاط الجودة 96.16؛ فوز 100.00%؛ متوسط 2.80%؛ أسوأ 1.00%
4141832821.82,v1_success_swing,74204.49,2025-08-29,309.9304,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-08-26,298.01,v1_rsi_recovery,312.9105,3,311.0,10,V31-0625,281.87,308.65,41418328.22,0.0,TRAILING_WIN,2968.18,4.0,v31_from_v2:v2_from_v1_success,249,CLOSED,,309.9304,AVGO_swing_rsi_7_30,V2,281.87,AVGO,swing,0.0,3.57,,
889105768.75,raw_pullback_monthly,209163.59,2025-09-08,103.6044,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2025-09-03,97.74,raw_pullback_reversal,103.6044,3,103.01,25,V31-0626,94.28,102.95,8891057.69,0.0,WIN,12549.83,6.0,v31_from_v3:v3_raw_rebuild,2140,CLOSED,,102.627,LRCX_monthly_raw_pullback_3_5_6_25_none,V3,94.28,LRCX,monthly,0.0,5.33,104.66,نقاط الجودة 104.66؛ فوز 100.00%؛ متوسط 3.45%؛ أسوأ 1.00%
28142099250.67,v1_success_swing,214133.03,2025-09-11,179.298,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2025-09-09,170.76,v1_rsi_recovery,179.298,2,179.29,10,V31-0627,164.07,177.33,281420992.51,0.0,WIN,10706.66,5.0,v31_from_v2:v2_from_v1_success,1254,CLOSED,,178.4442,NVDA_swing_rsi_21_35,V2,164.07,NVDA,swing,0.0,3.85,,
24427169401.81,raw_breakout_swing,218335.52,2025-09-12,383.5624,تحقق الهدف - تنفيذ خمس دقائق,09:50:00,2025-09-11,368.81,raw_breakout,383.5624,1,368.81,10,V31-0628,343.1837,368.81,244271694.02,0.0,WIN,8733.42,4.0,v31_from_v3:v3_raw_rebuild,592,CLOSED,,343.1837,TSLA_swing_raw_breakout_55_4_10_40_none,V3,343.1837,TSLA,swing,0.0,-0.0,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
24427169401.81,raw_breakout_monthly,130927.55,2025-09-12,390.9386,تحقق الهدف - تنفيذ خمس دقائق,10:25:00,2025-09-11,368.81,raw_breakout,390.9386,1,368.81,10,V31-0629,330.3706,368.81,244271694.02,0.0,WIN,7855.65,6.0,v31_from_v3:v3_raw_rebuild,355,CLOSED,,330.3706,TSLA_monthly_raw_breakout_55_6_10_40_none,V3,330.3706,TSLA,monthly,0.0,-0.0,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
26814995862.35,raw_breakout_swing,224893.92,2025-09-15,411.7776,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2025-09-12,395.94,raw_breakout,411.7776,1,395.94,10,V31-0630,369.268,395.94,268149958.62,0.0,WIN,8995.76,4.0,v31_from_v3:v3_raw_rebuild,568,CLOSED,,369.268,TSLA_swing_raw_breakout_55_4_10_40_none,V3,369.268,TSLA,swing,0.0,0.0,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
26814995862.35,raw_breakout_monthly,135015.54,2025-09-15,419.6964,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2025-09-12,395.94,raw_breakout,419.6964,1,395.94,10,V31-0631,355.9321,395.94,268149958.62,0.0,WIN,8100.93,6.0,v31_from_v3:v3_raw_rebuild,341,CLOSED,,355.9321,TSLA_monthly_raw_breakout_55_6_10_40_none,V3,355.9321,TSLA,monthly,0.0,0.0,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
28883410828.1,raw_breakout_swing,231672.6,2025-09-17,422.3412,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-09-15,410.04,raw_breakout,426.4416,2,423.25,10,V31-0632,381.1881,421.62,288834108.28,0.0,TRAILING_WIN,6950.18,3.0,v31_from_v3:v3_raw_rebuild,565,CLOSED,,422.3412,TSLA_swing_raw_breakout_55_4_10_40_none,V3,381.1881,TSLA,swing,0.0,2.82,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
28883410828.1,raw_breakout_monthly,139003.56,2025-09-17,422.3412,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-09-15,410.04,raw_breakout,434.6424,2,423.25,10,V31-0633,366.7621,421.62,288834108.28,0.0,TRAILING_WIN,4170.11,3.0,v31_from_v3:v3_raw_rebuild,339,CLOSED,,422.3412,TSLA_monthly_raw_breakout_55_6_10_40_none,V3,366.7621,TSLA,monthly,0.0,2.82,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
31464987933.08,raw_breakout_swing,236352.29,2025-09-19,430.1186,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-09-17,425.86,raw_breakout,442.8944,2,432.2199,10,V31-0634,394.5169,416.85,314649879.33,0.0,TRAILING_WIN,2363.53,1.0,v31_from_v3:v3_raw_rebuild,555,CLOSED,,430.1186,TSLA_swing_raw_breakout_55_4_10_40_none,V3,394.5169,TSLA,swing,0.0,-2.12,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
31464987933.08,raw_breakout_monthly,141811.38,2025-09-19,430.1186,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-09-17,425.86,raw_breakout,451.4116,2,432.2199,10,V31-0635,378.8453,416.85,314649879.33,0.0,TRAILING_WIN,1418.11,1.0,v31_from_v3:v3_raw_rebuild,333,CLOSED,,430.1186,TSLA_monthly_raw_breakout_55_6_10_40_none,V3,378.8453,TSLA,monthly,0.0,-2.12,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
33980130078.32,raw_breakout_swing,237512.87,2025-09-24,438.5521,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-09-22,434.21,raw_breakout,451.5784,2,439.7,10,V31-0636,401.6398,425.85,339801300.78,0.0,TRAILING_WIN,2375.13,1.0,v31_from_v3:v3_raw_rebuild,547,CLOSED,,438.5521,TSLA_swing_raw_breakout_55_4_10_40_none,V3,401.6398,TSLA,swing,0.0,-1.93,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
33980130078.32,raw_breakout_monthly,142855.09,2025-09-24,438.5521,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-09-22,434.21,raw_breakout,460.2626,2,439.7,10,V31-0637,385.3546,425.85,339801300.78,0.0,TRAILING_WIN,1428.55,1.0,v31_from_v3:v3_raw_rebuild,329,CLOSED,,438.5521,TSLA_monthly_raw_breakout_55_6_10_40_none,V3,385.3546,TSLA,monthly,0.0,-1.93,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
1750830473.96,raw_breakout_swing,239389.0,2025-09-25,83.2936,تحقق الهدف - تنفيذ خمس دقائق,12:15:00,2025-09-24,80.09,raw_breakout,83.2936,1,80.09,8,V31-0638,74.6291,80.09,17508304.74,0.0,WIN,9575.57,4.0,v31_from_v3:v3_raw_rebuild,2989,CLOSED,,74.6291,MRVL_swing_raw_breakout_20_4_8_40_none,V3,74.6291,MRVL,swing,0.0,-0.0,115.34,نقاط الجودة 115.34؛ فوز 100.00%؛ متوسط 3.58%؛ أسوأ 1.00%
1848723465.51,raw_breakout_swing,243216.61,2025-09-30,85.0671,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-09-25,83.81,raw_breakout,87.1624,3,85.09,8,V31-0639,77.4886,82.39,18487234.66,0.0,TRAILING_WIN,3648.11,1.5,v31_from_v3:v3_raw_rebuild,2902,CLOSED,,85.0671,MRVL_swing_raw_breakout_20_4_8_40_none,V3,77.4886,MRVL,swing,0.0,-1.69,115.34,نقاط الجودة 115.34؛ فوز 100.00%؛ متوسط 3.58%؛ أسوأ 1.00%
31305658836.11,v1_success_monthly,244606.38,2025-10-03,190.3116,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-09-30,186.58,v1_breakout,205.238,3,191.05,21,V31-0640,170.8204,188.89,313056588.36,0.0,TRAILING_WIN,4892.13,2.0,v31_from_v2:v2_from_v1_success,1311,CLOSED,,190.3116,NVDA_monthly_breakout_100,V2,170.8204,NVDA,monthly,0.0,1.24,,
8101474924.02,v1_success_swing,146691.61,2025-10-03,346.7256,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-10-01,333.39,v1_rsi_recovery,350.0595,2,347.57,10,V31-0641,324.53,338.18,81014749.24,0.0,TRAILING_WIN,5867.65,4.0,v31_from_v2:v2_from_v1_success,440,CLOSED,,346.7256,AVGO_swing_rsi_7_30,V2,324.53,AVGO,swing,0.0,1.44,,
38058795664.42,raw_breakout_swing,87756.86,2025-10-03,468.6492,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-10-01,459.46,raw_breakout,477.8384,2,470.75,10,V31-0642,422.4497,436.0,380587956.64,0.0,TRAILING_WIN,1755.14,2.0,v31_from_v3:v3_raw_rebuild,191,CLOSED,,468.6492,TSLA_swing_raw_breakout_55_4_10_40_none,V3,422.4497,TSLA,swing,0.0,-5.11,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
38058795664.42,raw_breakout_monthly,52837.9,2025-10-03,468.6492,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-10-01,459.46,raw_breakout,487.0276,2,470.75,10,V31-0643,403.9446,436.0,380587956.64,0.0,TRAILING_WIN,1056.76,2.0,v31_from_v3:v3_raw_rebuild,115,CLOSED,,468.6492,TSLA_monthly_raw_breakout_55_6_10_40_none,V3,403.9446,TSLA,monthly,0.0,-5.11,113.56,نقاط الجودة 113.56؛ فوز 100.00%؛ متوسط 4.44%؛ أسوأ 1.00%
7177406997.46,v1_success_swing,31909.24,2025-10-06,178.2165,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2025-10-02,169.73,v1_breakout,178.2165,2,170.68,10,V31-0644,159.4366,164.67,71774069.97,0.0,WIN,1595.46,5.0,v31_from_v2:v2_from_v1_success,188,CLOSED,,170.5786,AMD_swing_breakout_20,V2,159.4366,AMD,swing,0.0,-2.98,,
9076604221.15,v1_success_swing,250767.02,2025-10-07,213.8955,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2025-10-06,203.71,v1_breakout,213.8955,1,203.71,10,V31-0645,184.4293,203.71,90766042.21,0.0,WIN,12538.34,5.0,v31_from_v2:v2_from_v1_success,1231,CLOSED,,184.4293,AMD_swing_breakout_20,V2,184.4293,AMD,swing,0.0,0.0,,
6473672710.77,v1_success_monthly,255671.6,2025-10-09,346.5023,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2025-10-07,336.41,v1_rsi_recovery,370.051,2,346.53,21,V31-0646,324.53,345.5,64736727.11,0.0,TRAILING_WIN,7670.15,3.0,v31_from_v2:v2_from_v1_success,760,CLOSED,,346.5023,AVGO_monthly_rsi_14_30,V2,324.53,AVGO,monthly,0.0,2.7,,
