avg_dollar_volume,behavior,capital,close_date,close_price,close_reason,close_time_et,entry_date,entry_price,entry_rule,exit_price,held_sessions,highest_price,hold_days,id,initial_stop_price,latest_price,liquidity_cap,market_value,outcome,realized_pnl,realized_pnl_pct,selected_version,shares,status,stop_cap_pct,stop_price,strategy_id,strategy_source,technical_initial_stop_price,ticker,timeframe,unrealized_pnl,unrealized_pnl_pct
2696920561.36,اختراق,2959.6,2021-06-21,85.4056,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-17,84.56,قاعدة اختراق,88.788,2,85.67,10,V31-0067,80.2054,84.65,26969205.61,0.0,TRAILING_WIN,29.6,1.0,السياسة المعتمدة,35,CLOSED,,85.4056,AMD_swing_breakout_approved,معتمد,80.2054,AMD,swing,0.0,0.11
2765374237.64,اختراق,4993.8,2021-06-29,87.822,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-24,86.1,قاعدة اختراق,90.405,3,88.0,10,V31-0068,81.7704,87.08,27653742.38,0.0,TRAILING_WIN,99.88,2.0,السياسة المعتمدة,58,CLOSED,,87.822,AMD_swing_breakout_approved,معتمد,81.7704,AMD,swing,0.0,1.14
513936757.44,ترند,3048.1,2021-06-29,64.772,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-24,63.502,متابعة ترند,66.0421,3,64.953,13,V31-0069,60.858,64.696,5139367.57,0.0,TRAILING_WIN,60.96,2.0,السياسة المعتمدة,48,CLOSED,,64.772,LRCX_swing_trend_approved,معتمد,60.858,LRCX,swing,0.0,1.88
8130717071.16,اختراق,1818.64,2021-06-30,20.0849,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-28,19.985,قاعدة اختراق,21.9835,2,20.0988,21,V31-0070,18.363,20.0268,81307170.71,0.0,TRAILING_WIN,9.09,0.5,السياسة المعتمدة,91,CLOSED,,20.0849,NVDA_monthly_breakout_approved,معتمد,18.363,NVDA,monthly,0.0,0.21
370187014.03,اختراق,1054.8,2021-06-30,58.893,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-28,58.6,قاعدة اختراق,60.944,2,58.95,8,V31-0071,55.8736,58.76,3701870.14,0.0,TRAILING_WIN,5.27,0.5,السياسة المعتمدة,18,CLOSED,,58.893,MRVL_swing_breakout_approved,معتمد,55.8736,MRVL,swing,0.0,0.27
2752729690.55,اختراق,3938.88,2021-06-30,93.996,تحقق الهدف - تنفيذ خمس دقائق,15:10:00,2021-06-29,89.52,قاعدة اختراق,93.996,1,89.52,10,V31-0072,84.9179,89.52,27527296.91,0.0,WIN,196.94,5.0,السياسة المعتمدة,44,CLOSED,,84.9179,AMD_swing_breakout_approved,معتمد,84.9179,AMD,swing,0.0,-0.0
2930170569.06,اختراق,5166.15,2021-07-06,94.8693,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-06-30,93.93,قاعدة اختراق,98.6265,3,95.27,10,V31-0073,88.9272,94.7,29301705.69,0.0,TRAILING_WIN,51.66,1.0,السياسة المعتمدة,55,CLOSED,,94.8693,AMD_swing_breakout_approved,معتمد,88.9272,AMD,swing,0.0,0.82
7947094530.37,اختراق,3132.86,2021-07-06,20.4141,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,12:15:00,2021-07-01,20.212,قاعدة اختراق,22.2332,2,20.5053,21,V31-0074,18.5804,20.487,79470945.3,0.0,TRAILING_WIN,31.33,1.0,السياسة المعتمدة,155,CLOSED,,20.4141,NVDA_monthly_breakout_approved,معتمد,18.5804,NVDA,monthly,0.0,1.36
7688350966.21,اختراق,5216.02,2021-07-08,20.802,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-07-06,20.6985,قاعدة اختراق,22.7684,2,20.875,21,V31-0075,19.0408,20.3717,76883509.66,0.0,TRAILING_WIN,26.08,0.5,السياسة المعتمدة,252,CLOSED,,20.802,NVDA_monthly_breakout_approved,معتمد,19.0408,NVDA,monthly,0.0,-1.58
513164137.48,ترند,5190.99,2021-07-15,63.7928,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-07-12,62.542,متابعة ترند,65.0437,3,64.045,13,V31-0076,59.48,61.788,5131641.37,0.0,TRAILING_WIN,103.81,2.0,السياسة المعتمدة,83,CLOSED,,63.7928,LRCX_swing_trend_approved,معتمد,59.48,LRCX,swing,0.0,-1.21
529873041.23,ارتداد,5264.53,2021-07-21,60.9266,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-07-19,59.152,ارتداد زخم,62.7011,2,61.178,25,V31-0077,57.5332,60.709,5298730.41,0.0,TRAILING_WIN,157.94,3.0,السياسة المعتمدة,89,CLOSED,,60.9266,LRCX_monthly_rebound_approved,معتمد,57.5332,LRCX,monthly,0.0,2.63
283043654.73,ارتداد,3178.4,2021-07-21,56.992,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-07-19,54.8,ارتداد زخم,58.088,2,57.03,25,V31-0078,52.79,56.56,2830436.55,0.0,TRAILING_WIN,127.14,4.0,السياسة المعتمدة,58,CLOSED,,56.992,MRVL_monthly_rebound_approved,معتمد,52.79,MRVL,monthly,0.0,3.21
137252588.87,ارتداد,1909.37,2021-07-26,23.7535,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-07-20,22.7306,ارتداد زخم,25.0037,4,23.8162,21,V31-0079,22.3319,23.8113,1372525.89,0.0,TRAILING_WIN,85.92,4.5,السياسة المعتمدة,84,CLOSED,,23.7535,ANET_monthly_rebound_approved,معتمد,22.3319,ANET,monthly,0.0,4.75
628239850.51,ارتداد,4598.59,2021-07-26,48.1415,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-07-21,47.902,ارتداد زخم,50.2971,3,48.358,10,V31-0080,45.7655,48.315,6282398.51,0.0,TRAILING_WIN,22.99,0.5,السياسة المعتمدة,96,CLOSED,,48.1415,AVGO_swing_rebound_approved,معتمد,45.7655,AVGO,swing,0.0,0.86
4037795818.08,اختراق,5386.15,2021-07-29,102.8265,تحقق الهدف - تنفيذ خمس دقائق,10:55:00,2021-07-28,97.93,قاعدة اختراق,102.8265,1,97.93,10,V31-0081,91.8329,97.93,40377958.18,0.0,WIN,269.31,5.0,السياسة المعتمدة,55,CLOSED,,91.8329,AMD_swing_breakout_approved,معتمد,91.8329,AMD,swing,0.0,0.0
4551836442.25,اختراق,5456.35,2021-08-02,106.5532,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-07-29,102.95,قاعدة اختراق,108.0975,2,106.97,10,V31-0082,95.9244,106.19,45518364.42,0.0,TRAILING_WIN,190.97,3.5,السياسة المعتمدة,53,CLOSED,,106.5532,AMD_swing_breakout_approved,معتمد,95.9244,AMD,swing,0.0,3.15
265016447.57,اختراق,3317.05,2021-08-03,61.2146,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-07-29,60.31,قاعدة اختراق,62.7224,3,61.48,8,V31-0083,57.0714,60.57,2650164.48,0.0,TRAILING_WIN,49.75,1.5,السياسة المعتمدة,55,CLOSED,,61.2146,MRVL_swing_breakout_approved,معتمد,57.0714,MRVL,swing,0.0,0.43
5322954474.53,اختراق,4236.57,2021-08-03,114.0615,تحقق الهدف - تنفيذ خمس دقائق,13:30:00,2021-08-02,108.63,قاعدة اختراق,114.0615,1,108.63,10,V31-0084,100.4244,108.63,53229544.75,0.0,WIN,211.83,5.0,السياسة المعتمدة,39,CLOSED,,100.4244,AMD_swing_breakout_approved,معتمد,100.4244,AMD,swing,0.0,-0.0
13751602612.16,اختراق,2602.12,2021-08-04,240.1051,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-02,236.5567,قاعدة اختراق,246.0189,2,240.8833,10,V31-0085,220.1686,236.58,137516026.12,0.0,TRAILING_WIN,39.04,1.5,السياسة المعتمدة,11,CLOSED,,240.1051,TSLA_swing_breakout_approved,معتمد,220.1686,TSLA,swing,0.0,0.01
13751602612.16,اختراق,1419.34,2021-08-04,240.1051,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-02,236.5567,قاعدة اختراق,250.7501,2,240.8833,10,V31-0086,211.9745,236.58,137516026.12,0.0,TRAILING_WIN,21.29,1.5,السياسة المعتمدة,6,CLOSED,,240.1051,TSLA_monthly_breakout_approved,معتمد,211.9745,TSLA,monthly,0.0,0.01
6003170425.82,اختراق,4052.16,2021-08-04,118.188,تحقق الهدف - تنفيذ خمس دقائق,09:35:00,2021-08-03,112.56,قاعدة اختراق,118.188,1,112.56,10,V31-0087,103.678,112.56,60031704.26,0.0,WIN,202.61,5.0,السياسة المعتمدة,36,CLOSED,,103.678,AMD_swing_breakout_approved,معتمد,103.678,AMD,swing,0.0,-0.0
7098005204.07,اختراق,5819.73,2021-08-09,108.9265,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:35:00,2021-08-04,118.77,قاعدة اختراق,124.7085,3,118.77,10,V31-0088,108.9265,110.11,70980052.04,0.0,LOSS,-482.33,-8.29,السياسة المعتمدة,49,CLOSED,,108.9265,AMD_swing_breakout_approved,معتمد,108.9265,AMD,swing,0.0,-7.29
273514880.55,اختراق,3465.84,2021-08-06,62.5089,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-04,61.89,قاعدة اختراق,64.3656,2,62.7,8,V31-0089,58.5943,61.05,2735148.81,0.0,TRAILING_WIN,34.66,1.0,السياسة المعتمدة,56,CLOSED,,62.5089,MRVL_swing_breakout_approved,معتمد,58.5943,MRVL,swing,0.0,-1.36
767178038.8,ارتداد,5653.15,2021-08-17,57.5332,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,11:55:00,2021-08-16,58.887,ارتداد زخم,62.4202,1,58.887,25,V31-0090,57.5332,58.887,7671780.39,0.0,LOSS,-129.96,-2.3,السياسة المعتمدة,96,CLOSED,,57.5332,LRCX_monthly_rebound_approved,معتمد,57.5332,LRCX,monthly,0.0,-0.0
412481605.65,ارتداد,5587.65,2021-08-23,47.5898,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-19,47.353,ارتداد زخم,49.7206,2,47.623,10,V31-0091,46.2735,47.517,4124816.06,0.0,TRAILING_WIN,27.95,0.5,السياسة المعتمدة,118,CLOSED,,47.5898,AVGO_swing_rebound_approved,معتمد,46.2735,AVGO,swing,0.0,0.35
412481605.65,ارتداد,3362.06,2021-08-23,47.5898,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-19,47.353,ارتداد زخم,52.0883,2,47.623,21,V31-0092,46.2735,47.517,4124816.06,0.0,TRAILING_WIN,16.82,0.5,السياسة المعتمدة,71,CLOSED,,47.5898,AVGO_monthly_rebound_approved,معتمد,46.2735,AVGO,monthly,0.0,0.35
110010935.89,ارتداد,2017.62,2021-08-23,23.1568,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-19,22.9275,ارتداد زخم,24.0739,2,23.1594,10,V31-0093,22.375,23.1162,1100109.36,0.0,TRAILING_WIN,20.18,1.0,السياسة المعتمدة,88,CLOSED,,23.1568,ANET_swing_rebound_approved,معتمد,22.375,ANET,swing,0.0,0.82
260165027.18,ارتداد,1179.6,2021-08-24,62.5188,تحقق الهدف - تنفيذ خمس دقائق,09:40:00,2021-08-19,58.98,ارتداد زخم,62.5188,3,62.19,25,V31-0094,56.48,62.0,2601650.27,0.0,WIN,70.78,6.0,السياسة المعتمدة,20,CLOSED,,61.929,MRVL_monthly_rebound_approved,معتمد,56.48,MRVL,monthly,0.0,5.12
301721419.75,ارتداد,734.92,2021-08-24,63.6931,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2021-08-20,61.2433,ارتداد زخم,63.6931,2,62.355,5,V31-0095,59.7277,62.095,3017214.2,0.0,WIN,29.4,4.0,السياسة المعتمدة,12,CLOSED,,62.1619,PANW_swing_rebound_approved,معتمد,59.7277,PANW,swing,0.0,1.39
301721419.75,ارتداد,428.7,2021-08-24,64.9179,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2021-08-20,61.2433,ارتداد زخم,64.9179,2,62.355,10,V31-0096,59.7277,62.095,3017214.2,0.0,WIN,25.73,6.0,السياسة المعتمدة,7,CLOSED,,62.1619,PANW_monthly_rebound_approved,معتمد,59.7277,PANW,monthly,0.0,1.39
5119252528.89,اختراق,4677.05,2021-08-26,22.3972,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-23,21.958,قاعدة اختراق,24.1538,3,22.47,21,V31-0097,19.8522,22.213,51192525.29,0.0,TRAILING_WIN,93.55,2.0,السياسة المعتمدة,213,CLOSED,,22.3972,NVDA_monthly_breakout_approved,معتمد,19.8522,NVDA,monthly,0.0,1.16
113382157.19,ارتداد,3811.56,2021-08-26,23.6457,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-24,23.5281,ارتداد زخم,25.8809,2,23.6975,21,V31-0098,22.5446,23.3825,1133821.57,0.0,TRAILING_WIN,19.04,0.5,السياسة المعتمدة,162,CLOSED,,23.6457,ANET_monthly_rebound_approved,معتمد,22.5446,ANET,monthly,0.0,-0.62
278538310.67,اختراق,2275.2,2021-08-27,63.832,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-25,63.2,قاعدة اختراق,65.728,2,64.07,8,V31-0099,60.3145,63.24,2785383.11,0.0,TRAILING_WIN,22.75,1.0,السياسة المعتمدة,36,CLOSED,,63.832,MRVL_swing_breakout_approved,معتمد,60.3145,MRVL,swing,0.0,0.06
5830234331.2,اختراق,5726.91,2021-08-31,22.9755,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-27,22.636,قاعدة اختراق,24.8996,2,23.0186,21,V31-0100,20.4132,22.688,58302343.31,0.0,TRAILING_WIN,85.89,1.5,السياسة المعتمدة,253,CLOSED,,22.9755,NVDA_monthly_breakout_approved,معتمد,20.4132,NVDA,monthly,0.0,0.23
10856673789.36,اختراق,3410.91,2021-09-01,246.0731,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-30,243.6367,قاعدة اختراق,253.3821,2,246.7967,10,V31-0101,229.0676,245.24,108566737.89,0.0,TRAILING_WIN,34.11,1.0,السياسة المعتمدة,14,CLOSED,,246.0731,TSLA_swing_breakout_approved,معتمد,229.0676,TSLA,swing,0.0,0.66
10856673789.36,اختراق,1949.09,2021-09-01,246.0731,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-08-30,243.6367,قاعدة اختراق,258.2549,2,246.7967,10,V31-0102,221.7831,245.24,108566737.89,0.0,TRAILING_WIN,19.49,1.0,السياسة المعتمدة,8,CLOSED,,246.0731,TSLA_monthly_breakout_approved,معتمد,221.7831,TSLA,monthly,0.0,0.66
10891156335.54,اختراق,5772.39,2021-09-09,254.7379,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-09-07,250.9733,قاعدة اختراق,261.0123,2,254.8167,10,V31-0103,239.0931,251.29,108911563.36,0.0,TRAILING_WIN,86.58,1.5,السياسة المعتمدة,23,CLOSED,,254.7379,TSLA_swing_breakout_approved,معتمد,239.0931,TSLA,swing,0.0,0.13
10891156335.54,اختراق,3262.65,2021-09-09,254.7379,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-09-07,250.9733,قاعدة اختراق,266.0317,2,254.8167,10,V31-0104,233.153,251.29,108911563.36,0.0,TRAILING_WIN,48.94,1.5,السياسة المعتمدة,13,CLOSED,,254.7379,TSLA_monthly_breakout_approved,معتمد,233.153,TSLA,monthly,0.0,0.13
130085107.56,ارتداد,5835.96,2021-09-17,22.919,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-09-14,22.36,ارتداد زخم,24.596,3,22.9762,21,V31-0105,21.6481,22.8081,1300851.08,0.0,TRAILING_WIN,145.9,2.5,السياسة المعتمدة,261,CLOSED,,22.919,ANET_monthly_rebound_approved,معتمد,21.6481,ANET,monthly,0.0,2.0
12134566190.11,اختراق,5678.86,2021-09-28,265.8739,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-09-24,258.13,قاعدة اختراق,268.4552,2,266.3333,10,V31-0106,244.1766,263.7867,121345661.9,0.0,TRAILING_WIN,170.37,3.0,السياسة المعتمدة,22,CLOSED,,265.8739,TSLA_swing_breakout_approved,معتمد,244.1766,TSLA,swing,0.0,2.19
12134566190.11,اختراق,3613.82,2021-09-28,265.8739,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-09-24,258.13,قاعدة اختراق,273.6178,2,266.3333,10,V31-0107,237.1999,263.7867,121345661.9,0.0,TRAILING_WIN,108.41,3.0,السياسة المعتمدة,14,CLOSED,,265.8739,TSLA_monthly_breakout_approved,معتمد,237.1999,TSLA,monthly,0.0,2.19
4782228382.04,ارتداد,6007.64,2021-10-01,20.467,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:35:00,2021-09-30,20.716,ارتداد زخم,21.7518,1,20.716,10,V31-0108,20.467,20.716,47822283.82,0.0,LOSS,-72.21,-1.2,السياسة المعتمدة,290,CLOSED,,20.467,NVDA_swing_rebound_approved,معتمد,20.467,NVDA,swing,0.0,0.0
1123003777.74,ارتداد,3525.03,2021-10-01,134.114,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,10:15:00,2021-09-30,135.578,ارتداد زخم,141.0011,1,135.578,10,V31-0109,134.114,135.578,11230037.78,0.0,LOSS,-38.07,-1.08,السياسة المعتمدة,26,CLOSED,,134.114,SHOP_swing_rebound_approved,معتمد,134.114,SHOP,swing,0.0,0.0
1123003777.74,ارتداد,2169.25,2021-10-01,134.114,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,10:15:00,2021-09-30,135.578,ارتداد زخم,143.7127,1,135.578,21,V31-0110,134.114,135.578,11230037.78,0.0,LOSS,-23.43,-1.08,السياسة المعتمدة,16,CLOSED,,134.114,SHOP_monthly_rebound_approved,معتمد,134.114,SHOP,monthly,0.0,0.0
4873146345.77,ارتداد,5951.24,2021-10-08,21.269,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-10-05,20.451,ارتداد زخم,21.4735,3,21.322,10,V31-0111,19.555,21.075,48731463.46,0.0,TRAILING_WIN,238.04,4.0,السياسة المعتمدة,291,CLOSED,,21.269,NVDA_swing_rebound_approved,معتمد,19.555,NVDA,swing,0.0,3.05
258046795.57,ارتداد,3563.4,2021-10-06,62.9534,تحقق الهدف - تنفيذ خمس دقائق,13:50:00,2021-10-05,59.39,ارتداد زخم,62.9534,1,59.39,25,V31-0112,56.86,59.39,2580467.96,0.0,WIN,213.8,6.0,السياسة المعتمدة,60,CLOSED,,56.86,MRVL_monthly_rebound_approved,معتمد,56.86,MRVL,monthly,0.0,-0.0
1133304499.97,ارتداد,2108.93,2021-10-07,137.0803,تحقق الهدف - تنفيذ خمس دقائق,09:30:00,2021-10-05,131.808,ارتداد زخم,137.0803,2,135.9,10,V31-0113,128.59,134.988,11333045.0,0.0,WIN,84.35,4.0,السياسة المعتمدة,16,CLOSED,,135.7622,SHOP_swing_rebound_approved,معتمد,128.59,SHOP,swing,0.0,2.41
1133304499.97,ارتداد,1186.27,2021-10-07,139.7165,تحقق الهدف - تنفيذ خمس دقائق,13:10:00,2021-10-05,131.808,ارتداد زخم,139.7165,2,135.9,21,V31-0114,128.59,134.988,11333045.0,0.0,WIN,71.18,6.0,السياسة المعتمدة,9,CLOSED,,135.7622,SHOP_monthly_rebound_approved,معتمد,128.59,SHOP,monthly,0.0,2.41
660736085.33,ارتداد,2346.14,2021-10-08,49.8556,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-10-06,48.878,ارتداد زخم,51.3219,2,49.99,10,V31-0115,47.278,49.392,6607360.85,0.0,TRAILING_WIN,46.93,2.0,السياسة المعتمدة,48,CLOSED,,49.8556,AVGO_swing_rebound_approved,معتمد,47.278,AVGO,swing,0.0,1.05
123240048.61,ارتداد,1391.98,2021-10-11,23.4207,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-10-06,22.095,ارتداد زخم,24.3045,3,23.4975,21,V31-0116,21.295,23.245,1232400.49,0.0,TRAILING_WIN,83.52,6.0,السياسة المعتمدة,63,CLOSED,,23.4207,ANET_monthly_rebound_approved,معتمد,21.295,ANET,monthly,0.0,5.2
335654882.46,اختراق,2215.1,2021-10-11,65.4758,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-10-07,65.15,قاعدة اختراق,67.756,2,65.6,8,V31-0117,60.4693,64.62,3356548.82,0.0,TRAILING_WIN,11.08,0.5,السياسة المعتمدة,34,CLOSED,,65.4758,MRVL_swing_breakout_approved,معتمد,60.4693,MRVL,swing,0.0,-0.81
4175953793.86,اختراق,6222.12,2021-10-15,111.889,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-10-13,109.16,قاعدة اختراق,114.618,2,112.22,10,V31-0118,102.3918,111.99,41759537.94,0.0,TRAILING_WIN,155.55,2.5,السياسة المعتمدة,57,CLOSED,,111.889,AMD_swing_breakout_approved,معتمد,102.3918,AMD,swing,0.0,2.59
4262027908.12,اختراق,6287.22,2021-10-20,117.0121,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-10-18,116.43,قاعدة اختراق,122.2515,2,117.17,10,V31-0119,110.094,116.33,42620279.08,0.0,TRAILING_WIN,31.43,0.5,السياسة المعتمدة,54,CLOSED,,117.0121,AMD_swing_breakout_approved,معتمد,110.094,AMD,swing,0.0,-0.09
14177424653.03,اختراق,3770.48,2021-10-20,291.4869,ضرب الوقف المتحرك/الفني - تنفيذ خمس دقائق,09:30:00,2021-10-18,290.0367,قاعدة اختراق,301.6381,2,291.9966,10,V31-0120,277.1133,288.09,141774246.53,0.0,TRAILING_WIN,18.85,0.5,السياسة المعتمدة,13,CLOSED,,291.4869,TSLA_swing_breakout_approved,معتمد,277.1133,TSLA,swing,0.0,-0.67
